gene1	gene2	gene1_string_id	gene2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTB	SMAD3	9606.ENSP00000494750	9606.ENSP00000332973	0	0	0	0	0.067	0.294	0	0.665	0.760
ACTB	H3C13	9606.ENSP00000494750	9606.ENSP00000333277	0	0.001	0	0	0.079	0.135	0	0.783	0.812
ACTB	WASF3	9606.ENSP00000494750	9606.ENSP00000335055	0	0	0	0	0	0.047	0.900	0.241	0.921
ACTB	HSP90AA1	9606.ENSP00000494750	9606.ENSP00000335153	0	0	0	0	0.142	0.270	0	0.952	0.967
ACTB	TUBA1B	9606.ENSP00000494750	9606.ENSP00000336799	0	0	0.201	0	0.270	0.136	0	0.618	0.782
ACTB	TUBB	9606.ENSP00000494750	9606.ENSP00000339001	0	0	0	0	0.302	0.297	0	0.709	0.844
ACTB	EEF1A1	9606.ENSP00000494750	9606.ENSP00000339063	0	0	0	0	0.481	0.604	0	0.776	0.950
ACTB	SMARCA4	9606.ENSP00000494750	9606.ENSP00000343896	0	0	0	0	0.062	0.982	0.650	0.876	0.999
ACTB	ANXA2	9606.ENSP00000494750	9606.ENSP00000346032	0	0	0	0	0.137	0.234	0	0.676	0.767
ACTB	FN1	9606.ENSP00000494750	9606.ENSP00000346839	0	0	0	0	0.043	0.045	0	0.886	0.886
ACTB	RAC1	9606.ENSP00000494750	9606.ENSP00000348461	0	0	0	0	0.182	0.259	0.500	0.484	0.823
ACTB	DYNC1H1	9606.ENSP00000494750	9606.ENSP00000348965	0	0	0	0	0.065	0.920	0	0.240	0.938
ACTB	CASP8	9606.ENSP00000494750	9606.ENSP00000351273	0	0	0	0	0.042	0.094	0	0.766	0.779
ACTB	VCP	9606.ENSP00000494750	9606.ENSP00000351777	0	0	0	0	0.087	0.253	0	0.633	0.728
ACTB	H3C12	9606.ENSP00000494750	9606.ENSP00000352252	0	0.001	0	0	0.079	0.819	0	0.783	0.960
ACTB	MSN	9606.ENSP00000494750	9606.ENSP00000353408	0	0	0	0	0.132	0.141	0.900	0.712	0.975
ACTB	MTOR	9606.ENSP00000494750	9606.ENSP00000354558	0	0.024	0	0	0.055	0.052	0	0.746	0.752
ACTB	DCTN1	9606.ENSP00000494750	9606.ENSP00000354791	0	0	0	0	0.056	0.865	0	0.792	0.971
ACTB	BECN1	9606.ENSP00000494750	9606.ENSP00000355231	0	0	0	0	0.060	0	0	0.780	0.785
ACTB	ENAH	9606.ENSP00000494750	9606.ENSP00000355809	0	0	0	0	0.052	0.240	0.900	0.177	0.932
ACTB	PRKN	9606.ENSP00000494750	9606.ENSP00000355865	0	0	0	0	0	0.484	0	0.462	0.711
ACTB	PTGS2	9606.ENSP00000494750	9606.ENSP00000356438	0	0	0	0	0	0	0	0.728	0.728
ACTB	MCL1	9606.ENSP00000494750	9606.ENSP00000358022	0	0	0	0	0.099	0.292	0	0.666	0.768
ACTB	ATG5	9606.ENSP00000494750	9606.ENSP00000358072	0	0	0	0	0.047	0.091	0	0.726	0.742
ACTB	FLNA	9606.ENSP00000494750	9606.ENSP00000358866	0	0	0	0	0.144	0.205	0	0.661	0.750
ACTB	ACTR1A	9606.ENSP00000494750	9606.ENSP00000358921	0	0	0.054	0.956	0.146	0.936	0	0.608	0.977
ACTB	JUN	9606.ENSP00000494750	9606.ENSP00000360266	0	0	0	0	0.048	0.150	0	0.779	0.806
ACTB	HSP90AB1	9606.ENSP00000494750	9606.ENSP00000360609	0	0	0	0	0.187	0.270	0	0.863	0.911
ACTB	PTEN	9606.ENSP00000494750	9606.ENSP00000361021	0	0	0	0	0.047	0	0	0.719	0.720
ACTB	MMP9	9606.ENSP00000494750	9606.ENSP00000361405	0	0	0	0	0.049	0	0	0.776	0.778
ACTB	CAP1	9606.ENSP00000494750	9606.ENSP00000361883	0	0	0	0	0.306	0.763	0	0.215	0.860
ACTB	YWHAB	9606.ENSP00000494750	9606.ENSP00000361930	0	0	0.264	0	0.183	0.068	0	0.856	0.908
ACTB	SRC	9606.ENSP00000494750	9606.ENSP00000362680	0	0	0	0	0.085	0.215	0	0.710	0.774
ACTB	GSN	9606.ENSP00000494750	9606.ENSP00000362924	0	0	0	0	0.063	0.650	0	0.658	0.878
ACTB	TLR4	9606.ENSP00000494750	9606.ENSP00000363089	0	0	0	0	0.043	0.095	0	0.729	0.745
ACTB	BCL2L1	9606.ENSP00000494750	9606.ENSP00000365230	0	0	0	0	0.061	0.082	0	0.770	0.784
ACTB	WAS	9606.ENSP00000494750	9606.ENSP00000365891	0	0	0	0	0.087	0.284	0.900	0.387	0.954
ACTB	ANXA1	9606.ENSP00000494750	9606.ENSP00000366109	0	0	0	0	0.074	0.234	0	0.610	0.700
ACTB	ACTR2	9606.ENSP00000494750	9606.ENSP00000367220	0	0	0	0.935	0.335	0.525	0.900	0.128	0.968
ACTB	CYBB	9606.ENSP00000494750	9606.ENSP00000367851	0	0	0	0	0.066	0.297	0	0.608	0.720
ACTB	TUBB2A	9606.ENSP00000494750	9606.ENSP00000369703	0	0	0	0	0.073	0.129	0.400	0.694	0.832
ACTB	DIAPH1	9606.ENSP00000494750	9606.ENSP00000373706	0	0	0	0	0.096	0.140	0.900	0.252	0.934
ACTB	SQSTM1	9606.ENSP00000494750	9606.ENSP00000374455	0	0	0	0	0.044	0.070	0	0.715	0.725
ACTB	GRB2	9606.ENSP00000494750	9606.ENSP00000376345	0	0	0	0	0.082	0.363	0.500	0.440	0.814
ACTB	WASF1	9606.ENSP00000494750	9606.ENSP00000376367	0	0	0	0	0	0.063	0.900	0.262	0.924
ACTB	EVL	9606.ENSP00000494750	9606.ENSP00000376652	0	0	0	0	0.057	0	0.900	0.116	0.909
ACTB	YWHAZ	9606.ENSP00000494750	9606.ENSP00000379287	0	0	0.256	0	0.377	0.155	0	0.772	0.899
ACTB	ITGB1	9606.ENSP00000494750	9606.ENSP00000379350	0	0	0	0	0.084	0.077	0.900	0.835	0.984
ACTB	ITGA4	9606.ENSP00000494750	9606.ENSP00000380227	0	0	0	0	0.053	0.052	0.650	0.380	0.779
ACTB	DYNC1I2	9606.ENSP00000494750	9606.ENSP00000380308	0	0	0	0	0.062	0.809	0	0.225	0.849
ACTB	BCL2	9606.ENSP00000494750	9606.ENSP00000381185	0	0	0	0	0	0.071	0	0.881	0.885
ACTB	LCP1	9606.ENSP00000494750	9606.ENSP00000381581	0	0	0	0	0.157	0.399	0	0.583	0.770
ACTB	MYO5A	9606.ENSP00000494750	9606.ENSP00000382177	0	0	0	0	0.042	0.288	0.650	0.304	0.811
ACTB	CDKN1A	9606.ENSP00000494750	9606.ENSP00000384849	0	0	0	0	0.067	0.073	0	0.691	0.709
ACTB	IL6	9606.ENSP00000494750	9606.ENSP00000385675	0	0	0	0	0	0	0	0.847	0.847
ACTB	ARPC4	9606.ENSP00000494750	9606.ENSP00000388169	0	0	0	0	0.335	0.414	0.900	0.120	0.961
ACTB	ARPC1B	9606.ENSP00000494750	9606.ENSP00000389631	0	0	0	0	0.259	0.361	0.900	0.220	0.958
ACTB	CD44	9606.ENSP00000494750	9606.ENSP00000398632	0	0	0	0	0.083	0	0	0.715	0.728
ACTB	TNF	9606.ENSP00000494750	9606.ENSP00000398698	0	0	0	0	0	0.182	0	0.821	0.847
ACTB	RHOA	9606.ENSP00000494750	9606.ENSP00000400175	0	0	0	0	0.426	0.070	0.900	0.646	0.978
ACTB	CAPZB	9606.ENSP00000494750	9606.ENSP00000401010	0	0	0	0	0.212	0.935	0.400	0.323	0.976
ACTB	DCTN2	9606.ENSP00000494750	9606.ENSP00000408910	0	0	0	0	0.057	0.894	0	0.541	0.950
ACTB	PTPRC	9606.ENSP00000494750	9606.ENSP00000411355	0	0	0	0	0.063	0.062	0	0.722	0.734
ACTB	IL10	9606.ENSP00000494750	9606.ENSP00000412237	0	0	0	0	0	0	0	0.729	0.729
ACTB	DCTN4	9606.ENSP00000494750	9606.ENSP00000414906	0	0	0	0	0.174	0.888	0	0.457	0.945
ACTB	PPIA	9606.ENSP00000494750	9606.ENSP00000419425	0	0	0	0	0.227	0.311	0	0.768	0.866
ACTB	MYO10	9606.ENSP00000494750	9606.ENSP00000421280	0	0	0	0	0	0.088	0.650	0.170	0.712
ACTB	SPTBN2	9606.ENSP00000494750	9606.ENSP00000432568	0	0	0	0	0.049	0.948	0	0.115	0.954
ACTB	CFL1	9606.ENSP00000494750	9606.ENSP00000432660	0	0	0	0	0.403	0.987	0.900	0.834	0.999
ACTB	CASP1	9606.ENSP00000494750	9606.ENSP00000433138	0	0	0	0	0.062	0.094	0	0.707	0.729
ACTB	HSPA8	9606.ENSP00000494750	9606.ENSP00000437125	0	0	0	0	0.333	0.459	0	0.886	0.955
ACTB	HIF1A	9606.ENSP00000494750	9606.ENSP00000437955	0	0	0	0	0.067	0	0	0.781	0.787
ACTB	TUBA1A	9606.ENSP00000494750	9606.ENSP00000439020	0	0	0.200	0	0.218	0.303	0.400	0.476	0.838
ACTB	UBC	9606.ENSP00000494750	9606.ENSP00000441543	0	0	0	0	0.555	0.127	0	0.587	0.825
ACTB	TUBA1C	9606.ENSP00000494750	9606.ENSP00000443475	0	0	0.201	0	0.402	0.136	0.400	0.403	0.825
ACTB	VIM	9606.ENSP00000494750	9606.ENSP00000446007	0	0	0	0	0.156	0.243	0	0.601	0.723
ACTB	RPLP0	9606.ENSP00000494750	9606.ENSP00000449328	0	0	0	0	0.283	0.248	0	0.811	0.889
ACTB	AKT1	9606.ENSP00000494750	9606.ENSP00000451828	0	0	0	0	0.105	0.313	0	0.885	0.923
ACTB	PECAM1	9606.ENSP00000494750	9606.ENSP00000457421	0	0	0	0	0.079	0.046	0	0.721	0.733
ACTB	ACTG1	9606.ENSP00000494750	9606.ENSP00000458162	0	0	0.047	0.987	0.778	0.983	0.900	0.795	0.999
ACTB	MYC	9606.ENSP00000494750	9606.ENSP00000478887	0	0	0	0	0.065	0.421	0	0.817	0.892
ACTB	WASF2	9606.ENSP00000494750	9606.ENSP00000483313	0	0	0	0	0.072	0.221	0.900	0.289	0.941
ACTB	ITGAM	9606.ENSP00000494750	9606.ENSP00000496959	0	0	0	0	0.064	0	0	0.715	0.723
ACTB	ALDOA	9606.ENSP00000494750	9606.ENSP00000496166	0	0	0	0	0.335	0	0	0.688	0.784
ACTB	B2M	9606.ENSP00000494750	9606.ENSP00000497910	0	0	0	0	0.171	0	0	0.784	0.813
ACTB	CTNNB1	9606.ENSP00000494750	9606.ENSP00000495360	0	0	0	0	0.077	0.294	0	0.802	0.860
ACTB	MYO1C	9606.ENSP00000494750	9606.ENSP00000496954	0	0	0	0	0.063	0.186	0.900	0.659	0.970
ACTB	CDC42	9606.ENSP00000494750	9606.ENSP00000497733	0	0	0	0	0.415	0.070	0.900	0.596	0.975
ACTG1	VCL	9606.ENSP00000458162	9606.ENSP00000211998	0	0	0	0	0.096	0.230	0.900	0.875	0.990
ACTG1	MYH9	9606.ENSP00000458162	9606.ENSP00000216181	0	0	0	0	0.177	0.337	0.900	0.645	0.978
ACTG1	WASL	9606.ENSP00000458162	9606.ENSP00000223023	0	0	0	0	0.046	0.705	0.900	0.320	0.978
ACTG1	ARPC3	9606.ENSP00000458162	9606.ENSP00000228825	0	0	0	0	0.201	0.405	0.900	0.339	0.964
ACTG1	VASP	9606.ENSP00000458162	9606.ENSP00000245932	0	0	0	0	0.095	0.528	0.900	0.480	0.974
ACTG1	ITGAV	9606.ENSP00000458162	9606.ENSP00000261023	0	0	0	0	0.059	0	0.650	0.188	0.709
ACTG1	ARPC1A	9606.ENSP00000458162	9606.ENSP00000262942	0	0	0	0	0.107	0.250	0.900	0.215	0.940
ACTG1	ACTR3	9606.ENSP00000458162	9606.ENSP00000263238	0	0	0	0.868	0.114	0.298	0.900	0.103	0.936
ACTG1	ITGB7	9606.ENSP00000458162	9606.ENSP00000267082	0	0	0	0	0	0.070	0.900	0.120	0.911
ACTG1	IQGAP1	9606.ENSP00000458162	9606.ENSP00000268182	0	0	0	0	0.067	0.247	0.900	0.292	0.943
ACTG1	CCT8	9606.ENSP00000458162	9606.ENSP00000286788	0	0	0	0	0.099	0.922	0	0.196	0.939
ACTG1	NCKIPSD	9606.ENSP00000458162	9606.ENSP00000294129	0	0	0	0	0.042	0.400	0.500	0.080	0.700
ACTG1	ARPC5	9606.ENSP00000458162	9606.ENSP00000294742	0	0	0	0	0.072	0.386	0.900	0.282	0.953
ACTG1	ARPC2	9606.ENSP00000458162	9606.ENSP00000295685	0	0	0	0	0.192	0.365	0.900	0.418	0.966
ACTG1	ITGB5	9606.ENSP00000458162	9606.ENSP00000296181	0	0	0	0	0.044	0.070	0.900	0.147	0.914
ACTG1	CCT2	9606.ENSP00000458162	9606.ENSP00000299300	0	0	0	0	0.097	0.840	0	0.208	0.876
ACTG1	CASP3	9606.ENSP00000458162	9606.ENSP00000311032	0	0	0	0	0.049	0.095	0.900	0.209	0.922
ACTG1	BAIAP2	9606.ENSP00000458162	9606.ENSP00000316338	0	0	0	0	0.044	0.195	0.900	0.124	0.923
ACTG1	TCP1	9606.ENSP00000458162	9606.ENSP00000317334	0	0	0	0	0.121	0.926	0	0.183	0.943
ACTG1	WASF3	9606.ENSP00000458162	9606.ENSP00000335055	0	0	0	0	0	0.202	0.900	0.107	0.922
ACTG1	TUBA1B	9606.ENSP00000458162	9606.ENSP00000336799	0	0	0.200	0	0.332	0.136	0	0.476	0.726
ACTG1	TUBB	9606.ENSP00000458162	9606.ENSP00000339001	0	0	0	0	0.258	0.129	0	0.677	0.773
ACTG1	EEF1A1	9606.ENSP00000458162	9606.ENSP00000339063	0	0	0	0	0.481	0.257	0	0.658	0.856
ACTG1	SMARCA4	9606.ENSP00000458162	9606.ENSP00000343896	0	0	0	0	0.073	0.401	0.650	0.476	0.884
ACTG1	FN1	9606.ENSP00000458162	9606.ENSP00000346839	0	0	0	0	0.049	0.067	0	0.760	0.768
ACTG1	MSN	9606.ENSP00000458162	9606.ENSP00000353408	0	0	0	0	0.093	0.054	0.900	0.581	0.959
ACTG1	ENAH	9606.ENSP00000458162	9606.ENSP00000355809	0	0	0	0	0.052	0.190	0.900	0.163	0.927
ACTG1	FLNA	9606.ENSP00000458162	9606.ENSP00000358866	0	0	0	0	0.110	0.194	0	0.652	0.729
ACTG1	CAP1	9606.ENSP00000458162	9606.ENSP00000361883	0	0	0	0	0.171	0.583	0	0.265	0.724
ACTG1	GSN	9606.ENSP00000458162	9606.ENSP00000362924	0	0	0	0	0.049	0.237	0	0.681	0.749
ACTG1	WAS	9606.ENSP00000458162	9606.ENSP00000365891	0	0	0	0	0.057	0.284	0.900	0.338	0.949
ACTG1	ACTR2	9606.ENSP00000458162	9606.ENSP00000367220	0	0	0	0.935	0.131	0.402	0.900	0.150	0.949
ACTG1	TUBB2A	9606.ENSP00000458162	9606.ENSP00000369703	0	0	0	0	0.080	0.129	0	0.684	0.725
ACTG1	DIAPH1	9606.ENSP00000458162	9606.ENSP00000373706	0	0	0	0	0.068	0	0.900	0.376	0.936
ACTG1	WASF1	9606.ENSP00000458162	9606.ENSP00000376367	0	0	0	0	0	0.214	0.900	0.229	0.934
ACTG1	EVL	9606.ENSP00000458162	9606.ENSP00000376652	0	0	0	0	0.058	0.195	0.900	0.074	0.920
ACTG1	ITGB1	9606.ENSP00000458162	9606.ENSP00000379350	0	0	0	0	0.102	0.077	0.900	0.530	0.955
ACTG1	LCP1	9606.ENSP00000458162	9606.ENSP00000381581	0	0	0	0	0.106	0.310	0	0.618	0.744
ACTG1	MYO5A	9606.ENSP00000458162	9606.ENSP00000382177	0	0	0	0	0.042	0.288	0.650	0.282	0.805
ACTG1	ARPC4	9606.ENSP00000458162	9606.ENSP00000388169	0	0	0	0	0.086	0.302	0.900	0.165	0.939
ACTG1	ARPC1B	9606.ENSP00000458162	9606.ENSP00000389631	0	0	0	0	0.262	0.360	0.900	0.293	0.962
ACTG1	RHOA	9606.ENSP00000458162	9606.ENSP00000400175	0	0	0	0	0.171	0.070	0.900	0.359	0.944
ACTG1	MYO10	9606.ENSP00000458162	9606.ENSP00000421280	0	0	0	0	0	0.088	0.650	0.222	0.730
ACTG1	BRK1	9606.ENSP00000458162	9606.ENSP00000432472	0	0	0	0	0.062	0.399	0.500	0.101	0.712
ACTG1	CFL1	9606.ENSP00000458162	9606.ENSP00000432660	0	0	0	0	0.521	0.840	0.900	0.790	0.998
ACTG1	TUBA1A	9606.ENSP00000458162	9606.ENSP00000439020	0	0	0.200	0	0.263	0.136	0	0.632	0.788
ACTG1	TUBA1C	9606.ENSP00000458162	9606.ENSP00000443475	0	0	0.200	0	0.409	0.136	0	0.469	0.754
ACTG1	MYO1C	9606.ENSP00000458162	9606.ENSP00000496954	0	0	0	0	0.058	0.317	0.650	0.093	0.768
ACTG1	ALDOA	9606.ENSP00000458162	9606.ENSP00000496166	0	0	0	0	0.256	0	0	0.709	0.774
ACTG1	WASF2	9606.ENSP00000458162	9606.ENSP00000483313	0	0	0	0	0.049	0.188	0.900	0.471	0.953
ACTG1	CDC42	9606.ENSP00000458162	9606.ENSP00000497733	0	0	0	0	0.118	0.070	0.900	0.537	0.957
ACTR10	DCTN6	9606.ENSP00000254286	9606.ENSP00000221114	0	0	0	0	0.147	0.994	0.900	0.905	0.999
ACTR10	DYNC1I1	9606.ENSP00000254286	9606.ENSP00000320130	0	0	0	0	0.131	0.205	0.500	0.234	0.700
ACTR10	DYNLL1	9606.ENSP00000254286	9606.ENSP00000376297	0	0	0	0	0.084	0.262	0.500	0.381	0.763
ACTR10	DYNC1LI1	9606.ENSP00000254286	9606.ENSP00000273130	0	0	0	0	0.113	0.452	0.500	0.345	0.819
ACTR10	DYNC1LI2	9606.ENSP00000254286	9606.ENSP00000258198	0	0	0	0	0.060	0.800	0.500	0.223	0.917
ACTR10	DYNC1H1	9606.ENSP00000254286	9606.ENSP00000348965	0	0	0	0	0.049	0.848	0.500	0.398	0.950
ACTR10	DYNC1I2	9606.ENSP00000254286	9606.ENSP00000380308	0	0	0	0	0.278	0.908	0.500	0.198	0.970
ACTR10	CAPZB	9606.ENSP00000254286	9606.ENSP00000401010	0	0	0	0	0.147	0.912	0.500	0.413	0.975
ACTR10	CAPZA2	9606.ENSP00000254286	9606.ENSP00000354947	0	0	0	0	0.353	0.689	0.500	0.832	0.980
ACTR10	CAPZA1	9606.ENSP00000254286	9606.ENSP00000263168	0	0	0	0	0.146	0.885	0.500	0.821	0.990
ACTR10	ACTR1B	9606.ENSP00000254286	9606.ENSP00000289228	0	0	0	0.642	0.124	0.940	0.900	0.237	0.995
ACTR10	DCTN3	9606.ENSP00000254286	9606.ENSP00000259632	0	0	0	0	0.084	0.898	0.900	0.689	0.996
ACTR10	DCTN2	9606.ENSP00000254286	9606.ENSP00000408910	0	0	0	0	0.196	0.994	0.900	0.970	0.999
ACTR10	DCTN1	9606.ENSP00000254286	9606.ENSP00000354791	0	0	0	0	0.063	0.974	0.900	0.907	0.999
ACTR10	DCTN5	9606.ENSP00000254286	9606.ENSP00000300087	0	0	0	0	0.138	0.983	0.900	0.936	0.999
ACTR10	DCTN4	9606.ENSP00000254286	9606.ENSP00000414906	0	0	0	0	0.177	0.993	0.900	0.941	0.999
ACTR10	ACTR1A	9606.ENSP00000254286	9606.ENSP00000358921	0	0	0	0.633	0.234	0.993	0.900	0.539	0.999
ACTR1A	DCTN6	9606.ENSP00000358921	9606.ENSP00000221114	0	0	0	0	0.063	0.975	0.900	0.645	0.999
ACTR1A	DYNC1LI2	9606.ENSP00000358921	9606.ENSP00000258198	0	0	0	0	0.139	0.920	0.500	0.230	0.970
ACTR1A	DCTN3	9606.ENSP00000358921	9606.ENSP00000259632	0	0	0	0	0.127	0.937	0.900	0.695	0.998
ACTR1A	CAPZA1	9606.ENSP00000358921	9606.ENSP00000263168	0	0	0	0	0.164	0.956	0.500	0.617	0.992
ACTR1A	DYNC1LI1	9606.ENSP00000358921	9606.ENSP00000273130	0	0	0	0	0.197	0.584	0.500	0.220	0.852
ACTR1A	ACTR1B	9606.ENSP00000358921	9606.ENSP00000289228	0	0	0.048	0.985	0.086	0.875	0.900	0.414	0.992
ACTR1A	DCTN5	9606.ENSP00000358921	9606.ENSP00000300087	0	0.013	0	0	0.308	0.975	0.900	0.651	0.999
ACTR1A	HSP90AA1	9606.ENSP00000358921	9606.ENSP00000335153	0	0	0	0	0.074	0.095	0.800	0.185	0.845
ACTR1A	DYNC1H1	9606.ENSP00000358921	9606.ENSP00000348965	0	0	0	0	0.097	0.966	0.800	0.293	0.995
ACTR1A	DCTN1	9606.ENSP00000358921	9606.ENSP00000354791	0	0	0	0	0.268	0.982	0.900	0.905	0.999
ACTR1A	CAPZA2	9606.ENSP00000358921	9606.ENSP00000354947	0	0	0	0	0.112	0.825	0.500	0.649	0.969
ACTR1A	DYNLL2	9606.ENSP00000358921	9606.ENSP00000477310	0	0	0	0	0.094	0.256	0.500	0.222	0.703
ACTR1A	DYNLL1	9606.ENSP00000358921	9606.ENSP00000376297	0	0	0	0	0.087	0.257	0.800	0.228	0.881
ACTR1A	DYNC1I2	9606.ENSP00000358921	9606.ENSP00000380308	0	0	0	0	0.067	0.909	0.800	0.097	0.982
ACTR1A	CAPZB	9606.ENSP00000358921	9606.ENSP00000401010	0	0	0	0	0.205	0.967	0.500	0.391	0.990
ACTR1A	DCTN4	9606.ENSP00000358921	9606.ENSP00000414906	0	0	0	0	0.344	0.985	0.900	0.685	0.999
ACTR1A	DCTN2	9606.ENSP00000358921	9606.ENSP00000408910	0	0	0	0	0.409	0.994	0.900	0.761	0.999
ACTR1B	DCTN6	9606.ENSP00000289228	9606.ENSP00000221114	0	0	0	0	0.049	0.899	0.900	0.440	0.993
ACTR1B	DCTN3	9606.ENSP00000289228	9606.ENSP00000259632	0	0	0	0	0.083	0.851	0.900	0.502	0.992
ACTR1B	CAPZA1	9606.ENSP00000289228	9606.ENSP00000263168	0	0	0	0	0.155	0.546	0	0.548	0.811
ACTR1B	DEFB127	9606.ENSP00000289228	9606.ENSP00000371825	0	0	0	0	0	0.752	0	0	0.752
ACTR1B	CAPZA2	9606.ENSP00000289228	9606.ENSP00000354947	0	0	0	0	0.093	0.724	0	0.558	0.880
ACTR1B	CAPZB	9606.ENSP00000289228	9606.ENSP00000401010	0	0	0	0	0.185	0.765	0	0.537	0.903
ACTR1B	DCTN5	9606.ENSP00000289228	9606.ENSP00000300087	0	0.012	0	0	0.067	0.918	0.900	0.225	0.993
ACTR1B	DCTN1	9606.ENSP00000289228	9606.ENSP00000354791	0	0	0	0	0.147	0.930	0.900	0.634	0.997
ACTR1B	DCTN2	9606.ENSP00000289228	9606.ENSP00000408910	0	0	0	0	0.134	0.953	0.900	0.725	0.998
ACTR1B	DCTN4	9606.ENSP00000289228	9606.ENSP00000414906	0	0	0	0	0.101	0.944	0.900	0.648	0.998
ACTR2	VCL	9606.ENSP00000367220	9606.ENSP00000211998	0	0	0	0	0.074	0.050	0	0.712	0.725
ACTR2	MYH9	9606.ENSP00000367220	9606.ENSP00000216181	0	0	0	0	0.157	0.244	0.500	0.459	0.805
ACTR2	WASL	9606.ENSP00000367220	9606.ENSP00000223023	0	0	0	0	0.056	0.985	0.900	0.993	0.999
ACTR2	ARPC3	9606.ENSP00000367220	9606.ENSP00000228825	0	0	0	0	0.769	0.997	0.900	0.998	0.999
ACTR2	WIPF3	9606.ENSP00000367220	9606.ENSP00000242140	0	0	0	0	0	0.103	0.500	0.564	0.787
ACTR2	VASP	9606.ENSP00000367220	9606.ENSP00000245932	0	0	0	0	0.105	0	0	0.691	0.711
ACTR2	ARPC1A	9606.ENSP00000367220	9606.ENSP00000262942	0	0	0	0	0.112	0.995	0.720	0.949	0.999
ACTR2	ACTR3	9606.ENSP00000367220	9606.ENSP00000263238	0	0	0.079	0.810	0.855	0.997	0.900	0.984	0.999
ACTR2	NCKAP1L	9606.ENSP00000367220	9606.ENSP00000293373	0	0	0	0	0.060	0.053	0.500	0.531	0.763
ACTR2	NCKIPSD	9606.ENSP00000367220	9606.ENSP00000294129	0	0	0	0	0.049	0.928	0.500	0.270	0.971
ACTR2	ARPC5	9606.ENSP00000367220	9606.ENSP00000294742	0	0	0	0	0.782	0.997	0.900	0.997	0.999
ACTR2	ARPC2	9606.ENSP00000367220	9606.ENSP00000295685	0	0	0	0	0.759	0.995	0.900	0.997	0.999
ACTR2	BAIAP2	9606.ENSP00000367220	9606.ENSP00000316338	0	0	0	0	0.042	0.202	0.500	0.640	0.844
ACTR2	WIPF2	9606.ENSP00000367220	9606.ENSP00000320924	0	0	0	0	0	0.242	0.500	0.383	0.746
ACTR2	WASF3	9606.ENSP00000367220	9606.ENSP00000335055	0	0	0	0	0	0.045	0.500	0.483	0.731
ACTR2	RAC1	9606.ENSP00000367220	9606.ENSP00000348461	0	0	0.208	0	0.130	0.070	0.500	0.504	0.812
ACTR2	NCKAP1	9606.ENSP00000367220	9606.ENSP00000354251	0	0	0	0	0.062	0.053	0.500	0.639	0.818
ACTR2	CAPZA2	9606.ENSP00000367220	9606.ENSP00000354947	0	0	0	0	0.355	0.433	0	0.354	0.743
ACTR2	GSN	9606.ENSP00000367220	9606.ENSP00000362924	0	0	0	0	0.062	0.450	0	0.602	0.777
ACTR2	WAS	9606.ENSP00000367220	9606.ENSP00000365891	0	0	0	0	0.056	0.861	0.900	0.997	0.999
ACTR2	CYFIP2	9606.ENSP00000367220	9606.ENSP00000479719	0	0	0	0	0.097	0.071	0.500	0.462	0.744
ACTR2	WASF1	9606.ENSP00000367220	9606.ENSP00000376367	0	0	0	0	0	0.045	0.500	0.586	0.785
ACTR2	CYFIP1	9606.ENSP00000367220	9606.ENSP00000481038	0	0	0	0	0.163	0.071	0.500	0.562	0.807
ACTR2	BRK1	9606.ENSP00000367220	9606.ENSP00000432472	0	0	0	0	0.097	0.051	0.500	0.616	0.813
ACTR2	GRB2	9606.ENSP00000367220	9606.ENSP00000376345	0	0	0	0	0.306	0.130	0.500	0.482	0.823
ACTR2	NCK1	9606.ENSP00000367220	9606.ENSP00000417273	0	0	0	0	0.076	0.042	0.500	0.697	0.848
ACTR2	WIPF1	9606.ENSP00000367220	9606.ENSP00000376330	0	0	0	0	0.075	0.242	0.500	0.799	0.920
ACTR2	CDC42	9606.ENSP00000367220	9606.ENSP00000497733	0	0	0	0	0.555	0.154	0.500	0.765	0.950
ACTR2	CFL1	9606.ENSP00000367220	9606.ENSP00000432660	0	0	0	0	0.117	0.532	0	0.919	0.963
ACTR2	GMFG	9606.ENSP00000367220	9606.ENSP00000472249	0	0	0	0	0.097	0.927	0	0.659	0.975
ACTR2	WASF2	9606.ENSP00000367220	9606.ENSP00000483313	0	0	0	0	0.074	0.045	0.900	0.887	0.988
ACTR2	ARPC1B	9606.ENSP00000367220	9606.ENSP00000389631	0	0	0	0	0.746	0.997	0.900	0.991	0.999
ACTR2	ARPC4	9606.ENSP00000367220	9606.ENSP00000388169	0	0	0	0	0.779	0.997	0.900	0.809	0.999
ACTR3	MYH9	9606.ENSP00000263238	9606.ENSP00000216181	0	0	0	0	0.139	0.277	0.500	0.467	0.812
ACTR3	WASL	9606.ENSP00000263238	9606.ENSP00000223023	0	0	0	0	0	0.962	0.900	0.759	0.999
ACTR3	ARPC3	9606.ENSP00000263238	9606.ENSP00000228825	0	0	0	0	0.741	0.997	0.900	0.991	0.999
ACTR3	ARPC1A	9606.ENSP00000263238	9606.ENSP00000262942	0	0	0	0	0.262	0.991	0.720	0.924	0.999
ACTR3	CAPZA1	9606.ENSP00000263238	9606.ENSP00000263168	0	0	0	0	0.607	0.144	0	0.210	0.711
